card_company,card_name,promotions,all_promotions,fee,perform,brand,rank,chart_in
삼성카드,카카오뱅크 삼성카드,마트/편의점 1%할인 && 스트리밍 20%할인 && 영화관 5천원할인,"조건 없이 국내외 가맹점 0.5% 할인 && 조건 없이 마트/편의점 1% 할인 && 넷플릭스, 웨이브, 멜론 20% 할인CGV, 롯데시네마 5천원 할인 && 커피/교통 5% 할인쇼핑/배달앱 3% 할인",국내전용 7000원  해외겸용 7000원,0,VISA Mastercard,46.9,1.0
KB국민카드,와이즈카드,특별포인트리 0.5~4.5%적립 && 기본포인트리 0.5%적립 && 학원/병원/백화점 2~3개월무이자할부,특별 포인트리 && 기본 포인트리 && 보너스 포인트리,국내전용 5000원  해외겸용 10000원,0,VISA Mastercard AMEX UnionPay JCB,90.5,1.0
하나카드,하나 원큐 카드,하나원큐페이 결제 1.8%적립 && 국내 전 가맹점 0.8%적립 && 해외 전 가맹점 1.8%적립,하나원큐페이 결제 1.8% 하나머니 적립국내 전 가맹점 0.8% 하나머니 적립 && 해외에서도 전월 실적 및 횟수 제한 없는 하나머니 적립 서비스,국내전용 15000원  해외겸용 15000원,0,VISA,0.0,0.0
신한카드,신한카드 후불하이패스+ (하이패스 전용),"하이패스 요금 0.1%적립 && 출퇴근시간대 통행료 20~50%자동할인 && 판교↔ 청계, 성남 연계통행료면제","하이패스 0.1% 마이신한포인트 적립 && 출퇴근시간대 통행료 20~50% 할인판교 ↔ 청계, 판교 ↔ 성남, 연계통행료 자동 면제",국내전용 2000원,0,,0.0,0.0
하나카드,1Q Special+,"지역쇼핑/주유 5,000하나머니 적립 && 온라인쇼핑 5,000하나머니 적립 && 음식점 1,000원청구할인","쇼핑 또는 주유 이용금액 스페셜 적립 && 온라인쇼핑, 통신/교통/자동이체, 해외 이용금액 플러스적립 && 국내 음식업종 할인 && 스타벅스, 커피빈 4,000원 할인 && 아파트관리비, 4대보험 적립",해외겸용 10000원,30,VISA Mastercard JCB,82.33333333333333,1.0
우리카드,TWO CHAIRS,기프트바우처 250만원제공 && 국내외 2%적립 && 공항라운지 본인+동반3인제공,"[기프트 바우처] Voucher : Premium Gift && [적립 서비스] 기본적립 2%, 연간 리워드 1% && [프리미엄 서비스] 공항라운지 서비스 && [프리미엄 서비스] 항공사 마일리지 전환 && [프리미엄 서비스] 메탈 플레이트 제공 && VISA Infinite 선택 서비스",해외겸용 2500000원,0,VISA,0.0,0.0
삼성카드,삼성 iD EDU 카드,"교육 10%할인 && 아파트관리비 5,000원할인 && 배달앱 5%할인","교육 10% 결제일할인 && 아파트 관리비 5,000원 결제일할인 && 온라인쇼핑몰 멤버십 50% 결제일할인 && 배달앱 5% 결제일 할인 && 해외 1.5% 결제일 할인 && 카드 디자인 소개",국내전용 30000원  해외겸용 30000원,50,VISA,88.0,1.0
NH농협카드,NH20 해봄카드,인천공항라운지 연 2회무료 && 전국 놀이공원 50%할인 && 온라인 쇼핑몰 10%할인,"인천 공항라운지 무료이용 서비스 && 전국 놀이공원 할인 && 온라인 쇼핑몰 10% 할인 && 온라인 서점 10% 할인 && CGV 2,000원 할인 && 배달앱 10% 할인 && 어플리케이션 2,000원 할인 && 통신비 4,000원 할인 && 커피 30% 할인 && GS25 5% 할인 && 대중교통 10% 할인 && 주유 5% 할인 && 해외 전가맹점 2% 할인",해외겸용 8000원,30,Mastercard JCB,38.51428571428571,1.0
신한카드,네이버페이 신한카드,전가맹점 1%적립 && 네이버페이결제시 2%추가적립,네이버페이포인트 1% 적립네이버 카드간편결제 2% 추가적립,국내전용 27000원  해외겸용 30000원,0,VISA,96.0,1.0
롯데카드,LOCA Mobility 반띵 카드,대중교통 50%할인 && 로카모빌리티카드 무료제공 && 카페/미용실/쇼핑/스트리밍 50%할인,"대중교통 50% 할인 && 커피 50% 할인 && 미용실 50% 할인 && 온라인쇼핑 50% 할인 && 스트리밍 서비스 50% 할인멤버십 서비스 50% 할인 && LOCA Mobility 반띵 카드 발급 시, '로카모빌리티카드' 1매 무료 제공",국내전용 17000원  해외겸용 17000원,40,Mastercard AMEX,96.0,1.0
KB국민카드,Easy all 카드,16개 영역 중 선택형할인 && 배달앱 10%할인 && 대중교통 7%할인,Easy all 선택 서비스(택1) && 1. Auto 모드 (많이 쓴 영역에서 자동 캐시백)2. DIY 모드 (원하는 영역에서 자유롭게 청구할인) && Visa Young Premium 서비스,국내전용 20000원  해외겸용 20000원,50,VISA UnionPay,87.33333333333333,1.0
현대카드,the Red Stripe,바우처 최대 70만원제공 && M포인트 또는 마일리지 선택적립 && 10만원 상당 로열티 보너스제공,"취향대로 선택하는 럭셔리 라이프 바우처 && 항공 마일리지와 M포인트 중 선택 적립[선택1] 대한항공 마일리지 이용 금액 1천원당 1마일리지 적립 && 항공 마일리지와 M포인트 중 선택 적립[선택2] M포인트 당월 이용 금액에 따라 1~2% 적립 && 메탈 플레이트the Red Stripe의 헤리티지를 담은 메탈 플레이트 && 전 세계 공항라운지 무료 이용 서비스 && 무료 발레파킹 서비스 && VISA Signature 서비스 && MasterCard World 서비스 && [로열티 보너스] 연간(카드 발급 확정일로부터 1년) 이용 금액 2,000만원 이상 시 로열티 보너스 제공(연 1회, 택1) && the Red Stripe의 특별한 디자인을 소개합니다",국내전용 500000원  해외겸용 500000원,50,VISA,0.0,0.0
신한카드,신한카드 Simple Platinum#,"모든가맹점 1%캐시백 && 생활밀착가맹점 0.7%추가캐시백 && 영화 3,000원할인","전 가맹점 1%, 생활 밀착 가맹점 추가 0.7% 캐시백 && 잔돈 할인 서비스(COIN - SAVE) && YES24 영화 최대 3,000원 할인 && 서울랜드 50% 할인 && Platinum# 서비스 및 국제브랜드사 서비스",해외겸용 27000원,0,VISA UnionPay,0.0,0.0
KB국민카드,카카오뱅크 KB국민카드,편의점 3천원할인 && PC방 5천원할인 && 숙박앱 5천원할인,간편결제 3천원 할인 && 편의점 3천원 할인 && 영화·배달앱 3천원 할인 && 커피·제과·패스트푸드 3천원 할인 && 숙박앱 5천원 할인 && 공연/음악 5천원 할인스포츠/놀이 5천원 할인,국내전용 15000원  해외겸용 15000원,50,Mastercard,84.33333333333333,1.0
KB국민카드,Easy on카드,"푸드, 배달앱, 커피 5%할인 && 온라인음원, 숙박앱 5%할인","[Easy on 특화서비스] 인터넷 쇼핑몰 5% 할인 && [Easy on 특화서비스] 음식 업종 5% 할인 && [Easy on 특화서비스] 소셜커머스 5% 할인 && [Easy on 특화서비스] 배달앱 5% 할인 && [Easy on 특화서비스] 백화점 5% 할인 && [Easy on 특화서비스] 커피 5% 할인 && [Easy on 특화서비스] 편의점 5% 할인 && [Easy on Plus 서비스] 대중교통 5% 할인 && [Easy on Plus 서비스] 이동통신요금 5% 할인 && [Easy on Plus 서비스] 온라인 음원, 숙박앱 5% 할인 && [Easy on Plus 서비스] 인터넷 쇼핑몰 앱카드 결제 5% 할인",국내전용 20000원  해외겸용 20000원,50,Mastercard UnionPay,43.142857142857146,1.0
하나카드,CLUB1카드 200,항공 마일리지 대한항공/아시아나항공적립  && 대한항공 기내면세점 10%청구할인 && trendy OPTION 연 3개선택,대한항공 / 아시아나 항공 마일리지 적립항공 좌석 승급(비즈니스→퍼스트 또는 비즈니스 스위트) 또는 동반자 비즈니스석 무료 항공권 (택1) && trendy OPTION(개인 or 법인카드 연 3개/가족카드 연 1개 선택 가능) && HOTEL & Duty Free && KLPGA 하나금융그룹 Championship홀인원 상금 지원 서비스 / 골프 상해보험 무료 가입 서비스 && 가족카드 서비스  && Finance - 하나금융그룹 우대서비스,해외겸용 2000000원,0,,0.0,0.0
NH농협카드,나무 NH농협카드,이용금액 1위 최대 8%캐시백 && 나무멤버스 월 이용료캐시백 && 국제공항 라운지 무료이용,나무증권 스마트 캐시백 && 나무멤버스 월 이용료 캐시백 && 국제공항 라운지 무료이용 && 원하는 플레이트 디자인 선택 가능,국내전용 15000원  해외겸용 15000원,40,Mastercard,0.0,0.0
KB국민카드,FINETECH카드(아시아나),국내이용 1.2마일적립 && 해외이용 2마일적립 && 게임/커피/영화 3마일적립,아시아나 마일리지 1.2~3마일 적립 && KB Good Touch 서비스 이용가능,국내전용 20000원  해외겸용 25000원,0,Mastercard,91.0,1.0
롯데카드,롯데포인트 플러스 카드,L.POINT 더블포인트적립 && 6개월 슬림할부서비스 && 롯데백화점 5%할인쿠폰,더블포인트 적립 서비스  && 6개월 슬림할부(부분 무이자할부) 서비스 && 롯데카드 기본 서비스,국내전용 5000원  해외겸용 5000원,0,VISA Mastercard AMEX UnionPay JCB,69.4,1.0
NH농협카드,ME+(미플러스)카드,전국음식점 7%할인 && 전국대중교통 7%할인 && 커피전문점 30%할인,전국 음식점 7% 청구할인(해외포함) && 전국 대중교통 7% 청구할인(해외포함) && 국내외 온라인쇼핑 7% 청구할인 && 국내외 커피전문점 30% 청구할인 && 전국 주요 놀이공원 할인,국내전용 23000원  해외겸용 25000원,30,Mastercard,0.0,0.0
삼성카드,삼성카드 taptap S,"모든가맹점 1%적립 && 모든주유소 2,000원할인 && 모든영화관 5,000원할인","모든 가맹점 1% 빅포인트 적립 && 모든 주유소 및 LPG 충전소 2,000원 결제일 할인 && 모든 영화관 5,000원 결제일 할인",국내전용 10000원  해외겸용 10000원,50,Mastercard,65.66666666666667,1.0
KB국민카드,Easy link 티타늄카드,자동납부이용 최대1만원캐시백 && 영화 3천원할인 && 선택형패키지 5%할인,자동납부 5천원/1만원 캐시백 && 통신요금 자동납부 5천원 청구할인 && 영화 3천원 청구할인 && 정기결제 1천원 청구할인 && Easy link 선택서비스(택1) && 티타늄 서비스,국내전용 30000원  해외겸용 32000원,50,Mastercard UnionPay,89.0,1.0
우리카드,카드의정석 댕댕냥이(강아지),온라인쇼핑 10%할인 && 공항라운지 무료이용 && 동물병원 10%할인,"온라인 쇼핑 10% 청구할인 && 4대 PAY 결제 시 5% 추가 청구할인 && 동물병원 10% 청구할인 && 백화점, 아울렛, 잡화 10% 청구할인 && 대형할인점, 편의점 등 10% 청구할인 && 해외 이용금액 1% 청구할인 && 국내외 공항라운지 무료 이용 서비스 && 주말 4대 주유소 리터당 60원 청구할인 && 스타벅스, 폴바셋 10% 청구할인",국내전용 10000원  해외겸용 12000원,30,VISA Mastercard UnionPay,71.33333333333333,1.0
우리카드,카드의정석 L.POINT,영화/외식/커피 3%적립 && 온라인/홈쇼핑 1%적립 && 국내가맹점 0.7%기본적립,L.POINT 0.7 ~ 3% 적립 && 롯데가맹점 1 ~ 2% 추가적립 && 롯데월드 아쿠아리움 입장권 및 놀이공원 자유이용권 50% 현장할인,국내전용 10000원  해외겸용 12000원,30,BC Mastercard,0.0,0.0
삼성카드,모니모A,"국내외 가맹점 최대 1%적립 && 보험 9%추가 적립 && 스타벅스 5,000원할인","국내외 가맹점 0.5%/1% 모니머니 리워드 적립 && 보험 9% 모니머니 리워드 추가 적립 && 생활 필수 영역 1% 모니머니 리워드 추가 적립 && 스타벅스 5,000원 할인 && 매일 모니모를 찾는 당신을 위해 모니모A 카드의 더 새롭고 감각적인 디자인을 소개합니다.",국내전용 10000원  해외겸용 10000원,30,Mastercard,72.5,1.0
우리카드,카드의정석 SHOPPING+,온라인 쇼핑 10%청구할인 && 백화점・대형할인점・슈퍼마켓 등 10%청구할인,"[쇼핑 할인의 정석] 온라인 쇼핑 10% 청구할인 && [쇼핑 할인의 정석] 오프라인 쇼핑 10% 청구할인 && [추가 할인의 정석] 온라인 업종 4대 PAY 결제 시 5% 추가할인 && [생활밀착 할인의 정석] 4대 주유소 주말 주유시 리터당 60원 청구할인 && [생활밀착 할인의 정석] 스타벅스, 폴바셋 10% 청구할인",국내전용 10000원  해외겸용 12000원,30,VISA Mastercard UnionPay,0.0,0.0
NH농협카드,NH올원 All100(올백)카드,백화점 10%적립 && 대형마트 10%적립 && 병원/약국/동물병원 10%적립,생활 업종 10% 적립 && 보험 및 금융 서비스 && OK Cashbag 포인트 적립 && 제휴서비스,국내전용 8000원  해외겸용 8000원,30,Mastercard JCB,77.0,1.0
삼성카드,삼성 BIZ iD BENEFIT카드,사업 필수 경비 1.5%할인 && 국내 가맹점 0.5%할인 && 사업 운영 지원 3%할인,"4대 사회보험, 도시가스요금, 전기요금, 할인점, 온라인쇼핑몰, 식자재몰, 해외 1.5% 결제 할인 && 국내 가맹점 0.5% 결제일할인 && 주유·전기차 충전요금·이동통신·인터넷/유선통신·렌탈·보안·방역 3% 결제일할인 && 세무지원 서비스 && 원하는 플레이트 디자인 선택 가능",국내전용 30000원  해외겸용30000원,30,Mastercard UnionPay,0.0,0.0
NH농협카드,올바른 NEW HAVE+카드,국내외가맹점 0.7%적립 && 이용금액 1위 5배적립 && 이용금액 2위 3배적립,국내/외 이용가맹점 0.7% NH포인트 적립 && 6개 영역 중 당월(1일~말일) 이용금액 1위/2위 영역은 기본적립의 5배/3배 자동적용 && 농협 인터넷·모바일·스마트·텔레뱅킹 이체수수료 통합 월 10회 && 브랜드서비스 제공,국내전용 23000원  해외겸용 25000원,0,Mastercard,0.0,0.0
롯데카드,아멕스 플래티넘 아시아나클럽 롯데카드,아시아나마일리지 1천원당 1마일적립 && 공항라운지 무료이용서비스,아시아나마일리지 1천원당 1마일리지 적립 && 공항라운지 무료 이용 서비스(AMEX 브랜드 카드 발급 시 제공) && L.POINT,국내전용 55000원  해외겸용 55000원,50,AMEX,0.0,0.0
우리카드,SKT 우리카드,SKT통신기기/서비스 T라이트할부제공 && SKT통신요금 1만~2만원청구할인 && 커피전문점 20%청구할인,"T라이트할부 및 SKT 통신요금 월 1만원 ~ 2만원 청구할인 && 전국 영화관 3천원 청구할인 && VIPS, TGIF 10% 청구할인 && 할리스, 엔제리너스 20% 청구할인 && 롯데월드, 에버랜드, 서울랜드, 이월드(대구), 경주월드, 통도환타지아 자유이용권 50% 현장할인",해외겸용 10000원  해외겸용 15000원,30,Mastercard UnionPay,76.5,1.0
롯데카드,롯데 국민행복카드,어린이집보육료 10%할인 && 병원 5%할인 && 학원 10%할인,국가서비스 통합 지원 && 행복 맞춤 서비스 (통합 할인한도 내 적용) && 롯데 국민행복카드 특화서비스,국내전용 없음  해외겸용 없음,30,Mastercard,85.66666666666667,1.0
우리카드,"카드의정석 Dear, Shopper(디어쇼퍼)",퍼스널 쇼핑 5%적립 && 국내 가맹점 1%적립 && 국내외 공항라운지 무료이용,"프리미엄 기프트 제공(①-④ 중 택 1, 연 1회) && [퍼스널 쇼핑 적립] 패션/럭셔리/라이프/해외 5% 적립 && [기본 적립] 국내 가맹점 1% 적립 && [FLEX 적립] 국내 가맹점 건당 100만원 이상 결제 시 5% 적립 && [보너스 적립] 본인카드로 국내 가맹점 1천만원 이상 이용 시 5만점 적립 && [더라운지 서비스] 국내외 공항라운지 무료 이용 (본인+동반 1인까지 제공)",국내전용 150000원  해외겸용 150000원,50,Mastercard,0.0,0.0
삼성카드,삼성카앤모아카드,국내외 가맹점 최대 0.4%포인트 적립 && 모든 주유소 30원·60원리터당 할인 && CGV 동반 1인 50%할인,"국내외 모든 가맹점에서  0.2%·0.4% 주유포인트 적립 && 전국 주유소 리터당 60원 결제일할인(청구할인) (LPG 30원) && CGV 동반 1인 50% 할인 && 스타벅스 1,000원 할인 && 프라이버시콜(안심 주자번호서비스) 무료 제공",국내전용 8000원  해외겸용 10000원,30,Mastercard,0.0,0.0
